Date,T2M_West,PRCP_West,T2M_DEV_West,PRCP_DEV_West,T2M_Sarawak,PRCP_Sarawak,T2M_DEV_Sarawak,PRCP_DEV_Sarawak,T2M_Sabah,PRCP_Sabah,T2M_DEV_Sabah,PRCP_DEV_Sabah,T2M_NAT,PRCP_NAT,T2M_DEV_NAT,PRCP_DEV_NAT
2013-03,26.470555555555556,106.32222222222221,0.35710526315789437,-87.24697855750487,24.89022222222222,234.79222222222222,0.15010526315789363,-58.053099415204656,25.011923076923075,118.87884615384615,0.27384615384615074,-69.85676113360324,27.544166666666666,65.06093750000001,0.45709978070174984,-65.364257127193
2013-04,26.62888888888889,192.92074074074074,-0.12576998050682064,-14.083255360623781,25.042,311.3797777777778,-0.049649122807014834,36.02618713450295,25.243846153846157,172.07769230769233,-0.05238866396760855,-11.2644939271255,28.083072916666666,152.64515624999999,0.13344024122806886,20.352203947368423
2013-05,26.73611111111111,165.37703703703704,-0.2203703703703681,-40.69066276803119,25.07933333333333,296.6793333333333,-0.278327485380121,39.53481871345025,25.265384615384615,219.71653846153848,-0.2623886639676094,4.757753036437265,28.3165625,161.74723958333334,-0.11606359649123021,2.643497807017553
2013-06,26.416296296296295,106.35648148148148,-0.05063352826510936,-72.91634502923976,25.02688888888889,120.44088888888889,0.08145029239766544,-135.50626900584797,24.940384615384616,175.01576923076922,-0.07299595141700266,-42.82500000000002,28.34692708333333,135.57130208333334,0.18946546052631064,-34.6172615131579
2013-07,25.90222222222222,148.3224074074074,-0.2485575048732933,-24.970448343079937,24.263111111111108,207.69088888888888,-0.4844093567251484,-20.47368421052633,24.341538461538462,217.75269230769229,-0.38125506072874416,-13.215263157894725,27.68546875,211.30901041666667,-0.15420230263158174,33.32765350877193
2013-08,25.840925925925927,165.1575925925926,-0.2653606237816746,-43.65768031189083,24.40377777777778,267.46799999999996,-0.3833450292397629,-7.188456140350922,24.28076923076923,280.65653846153845,-0.5313765182186216,45.46582995951414,27.52744791666667,170.53197916666667,-0.16363212719297948,-10.66807291666666
2013-09,25.823333333333334,232.70796296296297,-0.2679824561403521,10.408138401559455,24.444666666666667,285.79422222222223,-0.39126315789473765,25.391906432748556,24.651538461538458,205.2619230769231,-0.22753036437247331,-26.84157894736839,27.359322916666667,230.46177083333336,-0.27502467105263406,36.198182565789494
2013-10,25.727592592592593,293.93296296296296,-0.35670565302144297,20.674337231968764,24.40822222222222,210.18022222222223,-0.3610292397660828,-109.83570760233917,24.401538461538458,257.25615384615384,-0.4604453441295604,-0.7500404858299703,27.322812499999998,230.29078125,-0.26185307017543735,-6.103083881578954
2013-11,25.691666666666666,353.2953703703704,-0.10563352826510553,-51.02513645224167,24.365555555555556,311.41488888888887,-0.323017543859649,-63.282947368421105,24.475384615384616,290.87615384615384,-0.3363360323886617,18.848846153846125,27.052083333333332,277.91843750000004,-0.21191611842105118,-44.983470394736855
2013-12,25.029074074074074,382.9685185185185,-0.26592592592592723,-5.529658869395746,24.363777777777777,584.6777777777778,-0.18817543859649177,172.94808187134504,24.706153846153846,312.8230769230769,0.09431174089068861,10.823744939271194,26.22828125,409.9820833333333,-0.4693695175438606,76.01636239035088
